189	90.227300	-11.0959
190	9.3484100	13.4149
191	92.5977800	-13.8889
192	8.0286900	14.7716
193	95.9686200	-16.1296
194	5.3194100	18.0767
195	95.9212300	-17.9275
196	2.8614200	13.5144
197	95.4490800	-18.1773
198	4.876600	18.5634
199	95.0255600	-17.4215
200	5.4715800	20.3462
201	95.923600	-14.7447
202	4.2820500	14.9642
203	96.6281600	-12.9287
204	10.208800	13.0752
205	95.2328100	-10.3577
206	4.6973900	9.8295
207	95.7938700	-9.84351
208	8.7316200	6.82838
209	92.1252700	-6.65867
210	8.5596700	6.5627
211	92.4610500	-6.47757
212	10.19600	6.92077
213	90.8549800	-7.46957
214	10.661200	7.7305
215	96.0899400	-8.51508
216	10.307800	8.7614
217	94.0275500	-9.79039
218	5.741200	9.63756
219	95.0915800	-10.5228
220	34.309800	3.73544
221	67.379100	-4.49298
222	28.674100	5.32288
223	72.282600	-4.82376
224	29.551300	4.31025
225	73.428500	-5.11134
226	28.263800	4.74985
227	75.803600	-5.55723
228	24.429600	6.35362
229	76.903300	-5.96333
230	23.729500	7.07113
231	82.570900	-5.65496
232	39.489600	2.24442
233	88.796200	-5.40632
234	10.450500	8.75095
235	93.741300	-8.0142
236	5.5122800	6.3316
237	94.4778500	-6.65391
238	6.2517700	6.46747
239	93.4731600	-6.06815
240	22.338900	2.05477
241	78.988600	-2.26672
242	24.155400	1.74822
243	76.767400	-1.68301
244	27.028600	1.33592
245	69.884400	-1.07206
246	25.577600	1.32049
247	73.360600	-1.24617
248	26.140100	1.37127
249	73.598700	-1.15151
250	47.331500	-0.303208
251	54.095700	0.254619
252	49.291500	-0.377695
253	53.998900	0.259952
254	46.737400	-0.308183
255	52.576800	0.329604
256	48.892700	-0.373997
257	57.652300	0.144367
258	44.769900	-0.192305
259	57.825800	0.131882
260	44.207600	-0.270487
261	57.335700	0.228556
262	45.546700	-0.2967
263	62.946800	0.134069
264	41.969600	-0.208162
265	62.015300	0.07069
266	39.78600	-0.191146
267	60.158300	0.194631
268	42.585400	-0.26302
269	69.110800	0.0110591
270	38.164900	-0.164626
271	66.381900	0.0355834
272	37.309600	-0.137315
273	70.456100	-0.0925823
274	34.555800	-0.073887
275	71.606900	-0.0197327
276	28.44800	0.00658481
277	73.531500	-0.0170742
278	29.996400	-0.0406047
279	69.875300	0.0386519
280	30.101700	-0.0505424
281	76.985900	-0.135181
282	23.345900	0.111347
283	76.546100	-0.064495
284	25.21600	0.0646091
285	74.54100	-0.113573
286	27.661800	0.0332598
287	69.634700	0.038223
288	33.377900	-0.116661
289	65.491100	0.162753
290	33.593100	-0.140517
291	63.965200	0.0236346
292	31.42400	0.13875
293	73.602100	-0.0835194
294	29.985600	-0.0732291
295	71.283400	0.0583367
296	40.196300	-0.293554
297	63.750200	0.233971
298	35.898500	-0.2402
299	66.195400	0.168988
300	35.207700	-0.18863
301	65.83300	0.18576
302	33.164800	-0.172902
303	66.164100	0.20255
304	33.426200	-0.199737
305	69.16300	0.148759
306	32.089600	-0.169439
307	73.887800	0.0342687
308	31.898300	-0.195772
309	72.705100	0.0966033
310	26.447100	-0.0536296
311	73.979500	0.045294
312	28.992300	-0.105336
313	71.836900	0.0898765
314	27.297600	-0.0758209
315	73.485400	0.0689011
316	47.870500	-0.535113
317	51.29700	0.486365
318	53.422500	-0.583894
319	48.651800	0.554549
320	53.425500	-0.577877
321	48.884600	0.546754
322	46.645900	-0.412644
323	64.966300	-0.316199
324	33.184700	-0.0822742
325	68.585900	-0.319374
326	30.929900	0.247662
327	71.131200	-0.227826
328	29.793900	0.725953
329	71.231700	0.0181508
330	55.89200	-0.5691
331	49.492700	0.454573
332	81.841400	-0.967388
333	18.669400	0.93734
334	84.026300	-0.979843
335	16.547300	0.932685
336	85.289300	-0.973699
337	15.365800	0.91339
338	89.959800	-1.02711
339	11.851700	0.931296
340	90.871100	-0.978898
341	13.266500	0.922196
342	90.406800	-0.993012
343	10.92800	0.976073
344	92.81400	-1.10936
345	7.061800	1.07036
346	96.866200	-1.32522
347	3.893600	1.29283
348	98.241500	-1.44589
349	2.11900	1.40609
350	98.307300	-1.43911
351	2.031100	1.39571
352	99.447400	-1.44779
353	0.320600	1.44925
354	99.641600	-1.45069
355	0.561700	1.41909
Bad move
354(-99.32%), 353(-99.13%), 355(-99.08%)
Good move
196(93.06%), 197(92.59%), 203(92.35%)
